nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Avignon;84000;84007;43.95;4.816667;1.73
Le Pontet;84130;84092;43.966667;4.85;1.56
Morières-lès-Avignon;84310;84081;;;
Ansouis;84240;84002;43.733333;5.466667;1.84
Apt;84400;84003;43.883333;5.4;1.27
Auribeau;84400;84006;;;
Beaumettes;84220;84013;43.85;5.233333;1.14
Beaumont-de-Pertuis;84120;84014;43.733333;5.7;2.82
Bonnieux;84480;84020;43.816667;5.3;1.29
Buoux;84480;84023;43.833333;5.383333;1.47
Cabrières-d'Aigues;84240;84024;43.783333;5.5;1.79
Cabrières-d'Avignon;84220;84025;43.9;5.166667;1.67
Cadenet;84160;84026;43.733333;5.366667;1.84
Caseneuve;84750;84032;43.883333;5.483333;1.7
Castellet;84400;84033;43.85;5.483333;1.7
Caumont-sur-Durance;84510;84034;43.9;4.95;1.04
Cavaillon;84300;84035;43,84;5,04; 
Châteauneuf-de-Gadagne;84470;84036;43.933333;4.933333;1.13
Cheval-Blanc;84460;84038;43.8;5.066667;1.4
Cucuron;84160;84042;43.783333;5.433333;1.51
Fontaine-de-Vaucluse;84800;84139;43.916667;5.133333;0.97
Gargas;84400;84047;43.9;5.383333;1.19
Gignac;84400;84048;43.916667;5.533333;1.96
Gordes;84220;84050;43.9;5.2;0.95
Goult;84220;84051;43.866667;5.25;0.96
Grambois;84240;84052;43.766667;5.583333;2.22
Jonquerettes;84450;84055;43.95;4.933333;1.13
Joucas;84220;84057;43.916667;5.25;0.63
La Bastide-des-Jourdans;84240;84009;43.783333;5.633333;2.47
La Bastidonne;84120;84010;43.716667;5.566667;2.13
Lacoste;84480;84058;43.833333;5.3;1.18
Lagarde-d'Apt;84400;84060;43.983333;5.483333;1.7
Lagnes;84800;84062;43.9;5.116667;0.74
La Motte-d'Aigues;84240;84084;43.766667;5.516667;1.87
La Tour-d'Aigues;84240;84133;43.733333;5.55;2.04
Lauris;84360;84065;43.75;5.316667;1.73
Le Thor;84250;84132;43.933333;5;0.78
Lioux;84220;84066;43.95;5.316667;1.86
L'Isle-sur-la-Sorgue;84800;84054;43.916667;5.05;1.45
Lourmarin;84160;84068;43.766667;5.366667;1.62
Maubec;84660;84071;43.85;5.166667;1.07
Ménerbes;84560;84073;43.833333;5.216667;1.18
Mérindol;84360;84074;43.75;5.2;1.73
Mirabeau;84120;84076;;;
Murs;84220;84085;43.95;5.25;1.04
Oppède;84580;84086;43.833333;5.183333;1.18
Pertuis;84120;84089;43.683333;5.5;2.17
Peypin-d'Aigues;84240;84090;43.8;5.566667;2.13
Puget;84360;84093;43.75;5.3;1.73
Puyvert;84160;84095;43.766667;5.35;1.62
Robion;84440;84099;43.85;5.116667;1.07
Roussillon;84220;84102;43.9;5.283333;0.83
Rustrel;84400;84103;43.916667;5.483333;1.7
Saignon;84400;84105;43.866667;5.433333;1.44
Saint-Martin-de-Castillon;84750;84112;43.866667;5.516667;1.87
Saint-Martin-de-la-Brasque;84760;84113;43.766667;5.533333;1.96
Saint-Pantaléon;84220;84114;43.883333;5.25;0.85
Saint-Saturnin-lès-Apt;84490;84118;;;
Saint-Saturnin-lès-Avignon;84450;84119;43.95;4.933333;1.13
Sannes;84240;84121;43.75;5.483333;1.73
Saumane-de-Vaucluse;84800;84124;;;
Sivergues;84400;84128;43.833333;5.4;1.27
Taillades;84300;84131;43.833333;5.1;1.18
Vaugines;84160;84140;43.783333;5.416667;1.51
Viens;84750;84144;43.9;5.566667;2.13
Villars;84400;84145;43.916667;5.4;1.27
Villelaure;84530;84147;43.716667;5.433333;1.95
Vitrolles-en-Lubéron;84240;84151;;;
Althen-des-Paluds;84210;84001;44;4.95;2.4
Aubignan;84810;84004;44.1;5.016667;0.7
Aurel;84390;84005;44.133333;5.416667;1.36
Bédarrides;84370;84016;44.033333;4.9;1.3
Bédoin;84410;84017;44.116667;5.166667;0.68
Blauvac;84570;84018;44.033333;5.2;0.24
Caromb;84330;84030;44.116667;5.1;0.75
Carpentras;84200;84031;44.05;5.05;0.53
Courthézon;84350;84039;44.083333;4.883333;1.38
Crillon-le-Brave;84410;84041;44.116667;5.15;0.95
Entraigues-sur-la-Sorgue;84320;84043;;;
Flassan;84410;84046;44.1;5.25;1.5
La Roque-sur-Pernes;84210;84101;43.983333;5.1;0.39
Le Beaucet;84210;84011;43.983333;5.116667;0.68
Loriol-du-Comtat;84870;84067;44.083333;5;0.78
Malemort-du-Comtat;84570;84070;44.016667;5.166667;1.4
Mazan;84380;84072;44.05;5.133333;0.24
Méthamis;84570;84075;44.016667;5.216667;0.94
Modène;84330;84077;44.1;5.116667;0.57
Monieux;84390;84079;44.066667;5.366667;1.1
Monteux;84170;84080;44.033333;5;0.78
Mormoiron;84570;84082;44.066667;5.183333;1.24
Pernes-les-Fontaines;84210;84088;44;5.05;0.58
Saint-Christol;84390;84107;44.033333;5.5;1.79
Saint-Didier;84210;84108;44;5.116667;0.68
Saint-Hippolyte-le-Graveyron;84330;84109;;;
Saint-Pierre-de-Vassols;84330;84115;44.1;5.15;1.55
Saint-Trinit;84390;84120;44.1;5.466667;1.62
Sarrians;84260;84122;44.083333;4.966667;0.96
Sault;84390;84123;;;
Sorgues;84700;84129;44;4.866667;1.47
Vedène;84270;84141;43.983333;4.9;1.3
Velleron;84740;84142;43.95;5.033333;0.61
Venasque;84210;84143;43.983333;5.15;1.28
Villes-sur-Auzon;84570;84148;44.05;5.233333;1.3
Beaumes-de-Venise;84190;84012;44.116667;5.033333;0.87
Beaumont-du-Ventoux;84340;84015;44.183333;5.166667;1.12
Bollène;84500;84019;44.283333;4.75;2.07
Brantes;84390;84021;44.183333;5.333333;1.12
Buisson;84110;84022;44.283333;5;1.78
Caderousse;84860;84027;44.1;4.75;2.07
Cairanne;84290;84028;44.233333;4.933333;1.45
Camaret-sur-Aigues;84850;84029;44.166667;4.883333;1.38
Châteauneuf-du-Pape;84230;84037;44.05;4.833333;1.64
Crestet;84110;84040;44.216667;5.083333;1.34
Entrechaux;84340;84044;44.216667;5.133333;1.34
Faucon;84110;84045;44.266667;5.15;1.67
Gigondas;84190;84049;44.166667;5;1.1
Grillon;84600;84053;44.4;4.933333;2.55
Jonquières;84150;84056;44.116667;4.9;1.3
Lafare;84190;84059;44.15;5.05;0.9
Lagarde-Paréol;84290;84061;44.216667;4.85;1.56
Lamotte-du-Rhône;84840;84063;44.266667;4.683333;2.41
Lapalud;84840;84064;44.3;4.683333;2.41
La Roque-Alric;84190;84100;44.15;5.066667;0.96
Le Barroux;84330;84008;44.133333;5.1;1.16
Malaucène;84340;84069;44.166667;5.133333;1.01
Mondragon;84430;84078;44.233333;4.716667;2.24
Mornas;84550;84083;44.2;4.733333;2.16
Orange;84100;84087;44.133333;4.8;1.81
Piolenc;84420;84091;44.183333;4.766667;1.98
Puyméras;84110;84094;44.266667;5.133333;1.67
Rasteau;84110;84096;44.216667;4.983333;1.34
Richerenches;84600;84097;44.366667;4.916667;2.33
Roaix;84110;84098;44.25;5.016667;1.56
Sablet;84110;84104;44.183333;5;1.33
Sainte-Cécile-les-Vignes;84290;84106;44.25;4.883333;1.56
Saint-Léger-du-Ventoux;84390;84110;44.2;5.266667;1.68
Saint-Marcellin-lès-Vaison;84110;84111;;;
Saint-Romain-en-Viennois;84110;84116;44.266667;5.116667;1.67
Saint-Roman-de-Malegarde;84290;84117;44.266667;4.966667;1.67
Savoillan;84390;84125;44.183333;5.383333;1.19
Séguret;84110;84126;44.2;5.016667;1.23
Sérignan-du-Comtat;84830;84127;44.183333;4.85;1.56
Suzette;84190;84130;44.166667;5.066667;1.1
Travaillan;84850;84134;44.183333;4.9;1.3
Uchaux;84100;84135;44.216667;4.8;1.81
Vacqueyras;84190;84136;44.133333;4.983333;1.48
Vaison-la-Romaine;84110;84137;44.233333;5.066667;1.45
Valréas;84600;84138;44.383333;4.983333;2.44
Villedieu;84110;84146;44.283333;5.033333;1.78
Violès;84150;84149;44.166667;4.95;1.04
Visan;84820;84150;44.3;4.966667;1.89
Aizenay;85190;85003;46.733333;-1.616667;1.12
Apremont;85220;85006;46.75;-1.75;1.57
Beaufou;85170;85015;;;
Belleville-sur-Vie;85170;85019;46.783333;-1.433333;0.78
Bois-de-Céné;85710;85024;46.933333;-1.9;1.96
Boulogne;85140;85030;46.8;-1.316667;1.33
Challans;85300;85047;46.85;-1.883333;1.91
Châteauneuf;85710;85062;46.916667;-1.916667;2.01
Dompierre-sur-Yon;85170;85081;46.733333;-1.366667;1.39
Falleron;85670;85086;46.883333;-1.7;1.39
Froidfond;85300;85095;46.866667;-1.75;2.04
Grand'Landes;85670;85102;46.816667;-1.65;1.22
La Chapelle-Palluau;85670;85055;46.783333;-1.616667;1.12
La Ferrière;85280;85089;46.716667;-1.316667;0.37
La Garnache;85710;85096;46.883333;-1.833333;1.76
La Génétouze;85190;85098;46.733333;-1.516667;1.11
La Merlatière;85140;85142;46.766667;-1.3;1.08
La Roche-sur-Yon;85000;85191;46.666667;-1.433333;1
Le Poiré-sur-Vie;85170;85178;46.766667;-1.516667;1.46
Les Essarts;85140;85084;46.766667;-1.233333;0.67
Les Lucs-sur-Boulogne;85170;85129;46.833333;-1.5;1.35
L'Herbergement;85260;85108;46.916667;-1.383333;1.6
L'Oie;85140;85165;46.8;-1.133333;1.36
Maché;85190;85130;46.75;-1.683333;1.46
Mormaison;85260;85150;;;
Mouilleron-le-Captif;85000;85155;46.716667;-1.45;1
Palluau;85670;85169;46.8;-1.616667;1.12
Rocheservière;85620;85190;46.933333;-1.516667;1.7
Saint-André-Treize-Voies;85260;85197;46.933333;-1.416667;1.7
Saint-Christophe-du-Ligneron;85670;85204;46.833333;-1.766667;1.98
Saint-Denis-la-Chevasse;85170;85208;46.816667;-1.35;1.4
Sainte-Cécile;85110;85202;46.75;-1.116667;1.78
Sainte-Florence;85140;85212;46.8;-1.15;1.13
Saint-Etienne-du-Bois;85670;85210;46.833333;-1.6;1.12
Saint-Martin-des-Noyers;85140;85246;46.716667;-1.183333;1.11
Saint-Paul-Mont-Penit;85670;85260;46.8;-1.666667;1.27
Saint-Philbert-de-Bouaine;85660;85262;46.983333;-1.516667;2.01
Saint-Sulpice-le-Verdon;85260;85272;46.9;-1.416667;1.5
Saligny;85170;85279;46.8;-1.416667;0.88
Sallertaine;85300;85280;46.85;-1.966667;2.16
Venansault;85190;85300;46.683333;-1.516667;1.16
Angles;85750;85004;46.4;-1.4;1.58
Aubigny;85430;85008;46.6;-1.45;1.1
Avrillé;85440;85010;46.466667;-1.5;1.17
Beaulieu-sous-la-Roche;85190;85016;46.666667;-1.616667;1.12
Bessay;85320;85023;46.533333;-1.15;0.97
Bournezeau;85480;85034;46.633333;-1.166667;0.22
Chaillé-sous-les-Ormeaux;85310;85043;;;
Chantonnay;85110;85051;46.683333;-1.05;0.78
Château-Guibert;85320;85061;46.583333;-1.233333;0.97
Corpe;85320;85073;46.5;-1.183333;0.97
Curzon;85540;85077;46.45;-1.3;1.46
Fougeré;85480;85093;46.65;-1.233333;0.99
Grosbreuil;85440;85103;46.533333;-1.616667;1.36
Jard-sur-Mer;85520;85114;46.416667;-1.583333;1.48
La Boissière-des-Landes;85430;85026;46.566667;-1.466667;0.93
La Bretonnière-La Claye;85320;85036;46.483333;-1.25;1.07
La Chaize-le-Vicomte;85310;85046;46.666667;-1.3;1.03
La Chapelle-Achard;85150;85052;46.583333;-1.65;1.22
La Chapelle-Hermier;85220;85054;;;
La Couture;85320;85074;46.516667;-1.266667;1
La Faute-sur-Mer;85460;85307;46.316667;-1.316667;2.1
La Jonchère;85540;85116;46.433333;-1.366667;1.38
La Mothe-Achard;85150;85152;46.616667;-1.666667;1.27
Landeronde;85150;85118;46.666667;-1.566667;1.51
La Roche-sur-Yon;85000;85191;46.666667;-1.433333;1
La Tranche-sur-Mer;85360;85294;46.333333;-1.433333;1.99
Le Bernard;85560;85022;46.433333;-1.466667;1.38
Le Champ-Saint-Père;85540;85050;46.5;-1.35;0.97
Le Girouard;85150;85099;46.566667;-1.6;1.1
Le Givre;85540;85101;46.466667;-1.383333;1.17
Les Clouzeaux;85430;85069;46.616667;-1.516667;1.1
Les Pineaux;85320;85175;46.583333;-1.183333;0.97
Le Tablier;85310;85285;;;
Longeville-sur-Mer;85560;85127;;;
Mareuil-sur-Lay-Dissais;85320;85135;;;
Martinet;85150;85138;46.683333;-1.683333;1.32
Moutiers-les-Mauxfaits;85540;85156;;;
Moutiers-sur-le-Lay;85320;85157;46.55;-1.15;1.02
Nesmy;85310;85160;46.583333;-1.4;1.51
Nieul-le-Dolent;85430;85161;46.583333;-1.516667;0.87
Péault;85320;85171;46.5;-1.216667;0.97
Poiroux;85440;85179;;;
Rochetrejoux;85510;85192;46.8;-0.983333;1
Rosnay;85320;85193;46.533333;-1.3;1.52
Saint-Avaugourd-des-Landes;85540;85200;46.5134;-1.48501;-1
Saint-Benoist-sur-Mer;85540;85201;46.416667;-1.35;1.48
Saint-Cyr-en-Talmondais;85540;85206;46.45;-1.333333;1.27
Sainte-Flaive-des-Loups;85150;85211;46.616667;-1.583333;1.03
Sainte-Pexine;85320;85261;46.566667;-1.133333;1.38
Saint-Florent-des-Bois;85310;85213;46.583333;-1.316667;0.63
Saint-Georges-de-Pointindoux;85150;85218;46.65;-1.616667;1.12
Saint-Germain-de-Prinçay;85110;85220;46.716667;-1;0.72
Saint-Hilaire-la-Forêt;85440;85231;46.45;-1.516667;1.27
Saint-Hilaire-le-Vouhis;85480;85232;46.683333;-1.133333;1.02
Saint-Julien-des-Landes;85150;85236;46.633333;-1.716667;1.42
Saint-Mathurin;85150;85250;;;
Saint-Prouant;85110;85266;46.766667;-0.966667;1
Saint-Vincent-Sterlanges;85110;85276;46.733333;-1.083333;1.25
Saint-Vincent-sur-Graon;85540;85277;46.516667;-1.383333;0.99
Saint-Vincent-sur-Jard;85520;85278;46.416667;-1.55;1.48
Sigournais;85110;85282;46.7;-0.966667;0.82
Talmont-Saint-Hilaire;85440;85288;;;
Thorigny;85480;85291;46.616667;-1.25;1.25
Barbâtre;85630;85011;46.95;-2.183333;2.81
Beauvoir-sur-Mer;85230;85018;46.916667;-2.05;2.41
Bouin;85230;85029;46.966667;-2;2.26
Brem-sur-Mer;85470;85243;;;
Bretignolles-sur-Mer;85470;85035;46.633333;-1.866667;1.86
Château-d'Olonne;85180;85060;46.5;-1.733333;1.47
Coëx;85220;85070;46.683333;-1.766667;1.57
Commequiers;85220;85071;46.766667;-1.85;1.81
Givrand;85800;85100;46.666667;-1.9;1.96
La Barre-de-Monts;85550;85012;46.883333;-2.133333;2.66
La Chaize-Giraud;85220;85045;46.65;-1.833333;1.76
La Guérinière;85680;85106;46.966667;-2.233333;-1
L'Aiguillon-sur-Vie;85220;85002;46.666667;-1.833333;1.76
Landevieille;85220;85120;46.633333;-1.816667;1.71
Le Fenouiller;85800;85088;46.716667;-1.916667;2.01
Le Perrier;85300;85172;46.816667;-2;2.26
L'Epine;85740;85083;46.983333;-2.275;-1
Les Sables-d'Olonne;85100;85194;46.5;-1.783333;1.62
L'Ile-d'Olonne;85340;85112;46.566667;-1.783333;1.62
L'Ile-d'Yeu;85350;85113;;;
Noirmoutier-en-l'Ile;85330;85163;47.008333;-2.225;-1
Notre-Dame-de-Monts;85690;85164;46.833333;-2.15;2.71
Notre-Dame-de-Riez;85270;85189;46.75;-1.916667;2.01
Olonne-sur-Mer;85340;85166;46.533333;-1.783333;1.62
Sainte-Foy;85150;85214;46.55;-1.666667;1.27
Saint-Gervais;85230;85221;46.9;-2.016667;2.31
Saint-Gilles-Croix-de-Vie;85800;85222;46,7;-1,94; 
Saint-Hilaire-de-Riez;85270;85226;46.716667;-1.95;2.11
Saint-Jean-de-Monts;85160;85234;46.783333;-2.066667;2.46
Saint-Maixent-sur-Vie;85220;85239;46.733333;-1.833333;1.76
Saint-Révérend;85220;85268;46.7;-1.833333;1.76
Saint-Urbain;85230;85273;46.866667;-2.016667;2.31
Soullans;85300;85284;46.8;-1.916667;2.01
Vairé;85150;85298;46.6;-1.75;1.57
Bazoges-en-Paillers;85130;85013;46.9;-1.133333;1.85
Beaurepaire;85500;85017;46.916667;-1.083333;1.6
Boufféré;85600;85027;46.966667;-1.35;1.91
Chambretaud;85500;85048;46.916667;-0.966667;1.6
Chauché;85140;85064;46.816667;-1.266667;0.98
Chavagnes-en-Paillers;85250;85065;46.9;-1.25;1.5
Chavagnes-les-Redoux;85390;85066;46.716667;-0.9;1.63
Cugand;85610;85076;47.066667;-1.25;2.52
La Bernardière;85610;85021;47.05;-1.266667;2.42
La Boissière-de-Montaigu;85600;85025;46.95;-1.183333;1.86
La Bruffière;85530;85039;47.016667;-1.2;2.21
La Copechagnière;85260;85072;46.85;-1.35;1.19
La Flocellière;85700;85090;46.833333;-0.866667;1.22
La Gaubretière;85130;85097;46.95;-1.066667;1.8
La Guyonnière;85600;85107;46.966667;-1.25;1.91
La Meilleraie-Tillay;85700;85140;46.733333;-0.85;1.16
La Pommeraie-sur-Sèvre;85700;85180;46.833333;-0.766667;1.41
La Rabatelière;85250;85186;46.866667;-1.25;1.29
La Verrie;85130;85302;46.966667;-1;1.91
Le Boupère;85510;85031;46.8;-0.916667;1
Les Brouzils;85260;85038;46.883333;-1.316667;1.39
Les Châtelliers-Châteaumur;85700;85063;;;
Les Epesses;85590;85082;46.883333;-0.9;1.39
Les Herbiers;85500;85109;46.866667;-1.016667;1.29
Les Landes-Genusson;85130;85119;46.966667;-1.116667;1.91
Mallièvre;85590;85134;46.916667;-0.866667;1.6
Mesnard-la-Barotière;85500;85144;46.866667;-1.1;1.29
Monsireigne;85110;85145;46.733333;-0.933333;1.07
Montaigu;85600;85146;46.983333;-1.316667;2.01
Montournais;85700;85147;46.75;-0.766667;1.41
Mortagne-sur-Sèvre;85290;85151;47;-0.95;2.11
Mouchamps;85640;85153;46.783333;-1.066667;0.78
Pouzauges;85700;85182;46.783333;-0.833333;1.21
Réaumur;85700;85187;46.716667;-0.8;1.31
Saint-André-Goule-d'Oie;85250;85196;46.833333;-1.2;1.09
Saint-Aubin-des-Ormeaux;85130;85198;46.983333;-1.05;2.01
Saint-Fulgent;85250;85215;46.85;-1.183333;1.19
Saint-Georges-de-Montaigu;85600;85217;46.95;-1.3;1.8
Saint-Hilaire-de-Loulay;85600;85224;47;-1.333333;2.11
Saint-Laurent-sur-Sèvre;85290;85238;46.95;-0.883333;1.8
Saint-Malô-du-Bois;85590;85240;46.933333;-0.9;1.7
Saint-Mars-la-Réorthe;85590;85242;46.866667;-0.933333;1.58
Saint-Martin-des-Tilleuls;85130;85247;46.983333;-1.05;2.01
Saint-Mesmin;85700;85254;46.8;-0.733333;1.51
Saint-Michel-Mont-Mercure;85700;85257;46.833333;-0.883333;1.41
Saint-Paul-en-Pareds;85500;85259;46.816667;-1;1.15
Tallud-Sainte-Gemme;85390;85287;46.683333;-0.866667;1.12
Tiffauges;85130;85293;47.016667;-1.1;2.21
Treize-Septiers;85600;85295;46.983333;-1.233333;2.01
Treize-Vents;85590;85296;46.916667;-0.85;1.6
Vendrennes;85250;85301;46.816667;-1.116667;1.83
Antigny;85120;85005;46.616667;-0.766667;1.41
Auzay;85200;85009;46.433333;-0.866667;1.38
Bazoges-en-Pareds;85390;85014;46.65;-0.9;1.33
Benet;85490;85020;46.366667;-0.6;1.91
Bouillé-Courdault;85420;85028;46.383333;-0.683333;1.68
Bourneau;85200;85033;46.55;-0.816667;1.62
Breuil-Barret;85120;85037;46.65;-0.683333;1.66
Cezais;85410;85041;;;
Chaillé-les-Marais;85450;85042;46.383333;-1.016667;1.68
Chaix;85200;85044;46.433333;-0.866667;1.38
Champagné-les-Marais;85450;85049;46.366667;-1.133333;1.79
Chasnais;85400;85058;46.466667;-1.216667;1.17
Cheffois;85390;85067;46.666667;-0.783333;1.52
Damvix;85420;85078;46.316667;-0.733333;2.1
Doix;85200;85080;46.383333;-0.8;1.68
Faymoreau;85240;85087;46.55;-0.633333;1.81
Fontaines;85200;85091;46.416667;-0.816667;1.48
Fontenay-le-Comte;85200;85092;46.466667;-0.816667;1.26
Foussais-Payré;85240;85094;;;
Grues;85580;85104;46.383333;-1.3;1.68
La Caillère-Saint-Hilaire;85410;85040;;;
La Chapelle-aux-Lys;85120;85053;46.633333;-0.65;1.76
La Chapelle-Thémer;85210;85056;46.566667;-0.933333;1.64
La Châtaigneraie;85120;85059;46.65;-0.733333;1.51
L'Aiguillon-sur-Mer;85460;85001;46.333333;-1.3;1.99
Lairoux;85400;85117;46.45;-1.25;1.3
La Jaudonnière;85110;85115;46.633333;-0.933333;1.47
La Réorthe;85210;85188;46.6;-1.05;1.17
La Taillée;85450;85286;46.383333;-0.933333;1.68
La Tardière;85120;85289;46.666667;-0.733333;1.51
Le Gué-de-Velluire;85770;85105;46.366667;-0.883333;1.79
Le Langon;85370;85121;46.433333;-0.95;1.38
Le Mazeau;85420;85139;46.333333;-0.666667;1.99
Le Poiré-sur-Velluire;85770;85177;46.4;-0.9;1.58
Les Magnils-Reigniers;85400;85131;;;
L'Hermenault;85570;85110;46.516667;-0.916667;0.97
Liez;85420;85123;46.366667;-0.7;1.79
L'Ile-d'Elle;85770;85111;46.333333;-0.95;1.99
Loge-Fougereuse;85120;85125;46.616667;-0.7;1.61
Longèves;85200;85126;46.483333;-0.858333;-1
L'Orbrie;85200;85167;46.483333;-0.783333;1.36
Luçon;85400;85128;46.45;-1.166667;1.27
Maillé;85420;85132;;;
Maillezais;85420;85133;46.366667;-0.733333;1.79
Marillet;85240;85136;46.566667;-0.65;1.76
Marsais-Sainte-Radégonde;85570;85137;46.533333;-0.883333;1.35
Menomblet;85700;85141;46.733333;-0.716667;1.56
Mervent;85200;85143;46.533333;-0.75;1.73
Montreuil;85200;85148;46.4;-0.833333;1.58
Moreilles;85450;85149;46.416667;-1.083333;1.48
Mouilleron-en-Pareds;85390;85154;46.666667;-0.85;1.16
Mouzeuil-Saint-Martin;85370;85158;;;
Nalliers;85370;85159;46.466667;-1.033333;1.17
Nieul-sur-l'Autise;85240;85162;46.433333;-0.683333;1.66
Oulmes;85420;85168;46.4;-0.666667;1.71
Petosse;85570;85174;46.483333;-0.916667;1.42
Pissotte;85200;85176;46.483333;-0.8;1.31
Pouillé;85570;85181;46.516667;-0.95;1.27
Puy-de-Serre;85240;85184;46.566667;-0.666667;1.71
Puyravault;85450;85185;46.366667;-1.083333;1.79
Saint-Aubin-la-Plaine;85210;85199;46.516667;-1.05;0.86
Saint-Cyr-des-Gâts;85410;85205;46.566667;-0.85;1.16
Saint-Denis-du-Payré;85580;85207;46.416667;-1.266667;1.48
Sainte-Gemme-la-Plaine;85400;85216;46.483333;-1.1;1.65
Sainte-Hermine;85210;85223;46.55;-1.05;0.66
Sainte-Radégonde-des-Noyers;85450;85267;46.366667;-1.05;1.79
Saint-Etienne-de-Brillouet;85210;85209;46.516667;-0.983333;0.86
Saint-Germain-l'Aiguiller;85390;85219;46.683333;-0.833333;1.21
Saint-Hilaire-des-Loges;85240;85227;46.466667;-0.666667;1.71
Saint-Hilaire-de-Voust;85120;85229;46.6;-0.666667;1.71
Saint-Jean-de-Beugné;85210;85233;46.516667;-1.083333;1.31
Saint-Juire-Champgillon;85210;85235;;;
Saint-Laurent-de-la-Salle;85410;85237;46.566667;-0.916667;1.19
Saint-Martin-de-Fraigneau;85200;85244;46.433333;-0.75;1.46
Saint-Martin-des-Fontaines;85570;85245;46.541667;-0.9;-1
Saint-Martin-Lars-en-Sainte-Hermine;85210;85248;;;
Saint-Maurice-des-Noues;85120;85251;46.6;-0.7;1.61
Saint-Maurice-le-Girard;85390;85252;46.633333;-0.8;1.43
Saint-Michel-en-l'Herm;85580;85255;46.35;-1.25;1.89
Saint-Michel-le-Cloucq;85200;85256;46.483333;-0.75;1.46
Saint-Pierre-du-Chemin;85120;85264;46.683333;-0.7;1.61
Saint-Pierre-le-Vieux;85420;85265;46.383333;-0.75;1.68
Saint-Sigismond;85420;85269;;;
Saint-Sulpice-en-Pareds;85410;85271;46.6;-0.833333;1.21
Saint-Valérien;85570;85274;46.533333;-0.933333;0.92
Sérigné;85200;85281;46.5;-0.85;1.16
Thiré;85210;85290;46.55;-0.983333;0.77
Thouarsais-Bouildroux;85410;85292;46.616667;-0.866667;1.12
Triaize;85580;85297;46.383333;-1.2;1.68
Velluire;85770;85299;46.4;-0.9;1.58
Vix;85770;85303;46.366667;-0.866667;1.79
Vouillé-les-Marais;85450;85304;46.383333;-0.95;1.68
Vouvant;85120;85305;46.566667;-0.783333;1.97
Xanton-Chassenon;85240;85306;46.45;-0.7;1.61
Amberre;86110;86002;46.783333;0.15;1.08
Archigny;86210;86009;46.666667;0.65;1.33
Availles-en-Châtellerault;86530;86014;;;
Avanton;86170;86016;46.666667;0.316667;2.03
Beaumont;86490;86019;46.733333;0.433333;0.73
Bellefonds;86210;86020;46.633333;0.583333;0.92
Bignoux;86800;86028;46.6;0.466667;1.33
Blaslay;86170;86030;46.75;0.25;1.22
Bonnes;86300;86031;46.6;0.6;1.11
Bonneuil-Matours;86210;86032;46.683333;0.55;0.65
Buxerolles;86180;86041;46.616667;0.483333;0.37
Cenon-sur-Vienne;86530;86046;46.766667;0.533333;1
Chabournay;86380;86048;46.716667;0.266667;1.32
Champigny-le-Sec;86170;86053;46.716667;0.15;1.08
Charrais;86170;86060;46.7;0.183333;0.93
Chasseneuil-du-Poitou;86360;86062;46.65;0.366667;1
Cheneché;86380;86071;46.733333;0.283333;0.87
Cherves;86170;86073;46.716667;0.016667;1.88
Cissé;86170;86076;46.65;0.25;1.34
Cuhon;86110;86089;46.766667;0.1;1.29
Dissay;86130;86095;46.7;0.433333;0.63
Jardres;86800;86114;46.566667;0.566667;0.84
Jaunay-Clan;86130;86115;46.683333;0.366667;1.31
La Chapelle-Moulière;86210;86058;46.65;0.566667;0.73
Lavoux;86800;86124;46.6;0.533333;0.72
Liniers;86800;86135;46.616667;0.533333;1.04
Maisonneuve;86170;86144;46.733333;0.083333;1.37
Marigny-Brizay;86380;86146;46.733333;0.383333;1.3
Massognes;86170;86150;46.75;0.083333;1.37
Migné-Auxances;86440;86158;46.633333;0.316667;0.36
Mirebeau;86110;86160;46.783333;0.183333;0.93
Montamisé;86360;86163;46.616667;0.433333;1
Monthoiron;86210;86164;46.733333;0.616667;1.22
Neuville-de-Poitou;86170;86177;46,69;0,25; 
Poitiers;86000;86194;46.583333;0.333333;1
Pouillé;86800;86198;46.533333;0.583333;1.33
Saint-Cyr;86130;86219;46.716667;0.45;1.27
Saint-Georges-lès-Baillargeaux;86130;86222;46.666667;0.4;0.79
